file,mtime,model,target,data_mode,group_id,cv_folds,cv_val_ratio,label_space,unified_sampling,experiment_tag,evaluation_mode,window_size,window_shape,in_channels,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,macro_f1_mean,macro_f1_std,macro_f1_min,macro_f1_max,macro_precision_mean,macro_precision_std,macro_precision_min,macro_precision_max,macro_recall_mean,macro_recall_std,macro_recall_min,macro_recall_max,file_accuracy_mean,file_accuracy_std,file_accuracy_min,file_accuracy_max,file_macro_f1_mean,file_macro_f1_std,file_macro_f1_min,file_macro_f1_max,file_macro_precision_mean,file_macro_precision_std,file_macro_precision_min,file_macro_precision_max,file_macro_recall_mean,file_macro_recall_std,file_macro_recall_min,file_macro_recall_max,val_accuracy_mean,val_accuracy_std,val_accuracy_min,val_accuracy_max,val_macro_f1_mean,val_macro_f1_std,val_macro_f1_min,val_macro_f1_max,val_macro_precision_mean,val_macro_precision_std,val_macro_precision_min,val_macro_precision_max,val_macro_recall_mean,val_macro_recall_std,val_macro_recall_min,val_macro_recall_max,file_val_accuracy_mean,file_val_accuracy_std,file_val_accuracy_min,file_val_accuracy_max,file_val_macro_f1_mean,file_val_macro_f1_std,file_val_macro_f1_min,file_val_macro_f1_max,file_val_macro_precision_mean,file_val_macro_precision_std,file_val_macro_precision_min,file_val_macro_precision_max,file_val_macro_recall_mean,file_val_macro_recall_std,file_val_macro_recall_min,file_val_macro_recall_max
/mnt/8tb_hdd/tushar/MSPF_Net/results/baselines/mixnet/processed/d8/mixnet_d8_cv5_summary.json,1779242148.3741503,mixnet,D8,processed,,5,0.2,fine,,,crossval_summary,8192,"[4, 8192]",4,96.33333333333333,3.321274483918917,91.94444444444444,100.0,96.32755518665162,3.3206413525290537,91.9935200564798,100.0,96.93972066631905,2.710843295969056,93.51230425055928,100.0,96.33333333333333,3.321274483918914,91.94444444444446,100.0,97.33333333333333,3.2659863237109064,93.33333333333333,100.0,97.3063973063973,3.298976084556472,93.26599326599326,100.0,97.77777777777779,2.7216552697590806,94.44444444444446,100.0,97.33333333333333,3.2659863237109064,93.33333333333333,100.0,99.23611111111111,1.5277777777777772,96.18055555555556,100.0,99.23359551479193,1.5328089704161356,96.16797757395966,100.0,99.31464174454828,1.3707165109034294,96.57320872274143,100.0,99.23611111111111,1.527777777777783,96.18055555555554,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0
/mnt/8tb_hdd/tushar/MSPF_Net/results/baselines/wdcnn/processed/d1/wdcnn_d1_cv5_summary.json,1779242305.7889252,wdcnn,D1,processed,,5,0.2,fine,,,crossval_summary,512,"[1, 512]",1,96.30676949443017,3.6866936067711458,91.49528706083976,99.50728363324764,95.73822138319757,4.326266876979788,90.29442125470722,99.51055771523029,97.2482601077115,2.5599879370498506,93.54072650701755,99.55527525805901,95.63153384747216,4.4307558040424775,89.79434447300771,99.4687232219366,96.66666666666666,4.082482904638635,91.66666666666666,100.0,96.19047619047619,4.665694748158431,90.47619047619048,100.0,98.0,2.449489742783178,95.0,100.0,96.0,4.898979485566356,90.0,100.0,95.34704370179949,4.852419170710128,89.30591259640103,99.61439588688947,95.00622195521008,5.267632753139642,88.47603758022944,99.61491315907904,96.48694798187144,3.482281888600129,91.89152653969434,99.61868211926894,95.34704370179949,4.852419170710128,89.30591259640103,99.61439588688947,96.0,4.898979485566356,90.0,100.0,95.73333333333332,5.225578117937449,89.33333333333333,100.0,97.33333333333333,3.2659863237109064,93.33333333333333,100.0,96.0,4.898979485566356,90.0,100.0
/mnt/8tb_hdd/tushar/MSPF_Net/results/baselines/wdcnn/processed/d2/wdcnn_d2_cv5_summary.json,1779243016.3263037,wdcnn,D2,processed,,5,0.2,fine,,,crossval_summary,8192,"[4, 8192]",4,87.3827864459117,3.153713937795929,82.10749047820568,91.4945836154367,86.7981057065145,3.620020463605129,80.83345490251483,91.31268535630065,88.9704058287817,2.639822421359249,84.16858272938364,91.68058553612342,87.24433281057969,3.630884410400266,81.20668239725977,91.56551839423857,90.0,3.0618621784789726,87.5,93.75,89.52380952380953,3.46226827200054,86.28571428571428,94.28571428571428,91.66666666666666,2.7888667551135895,88.33333333333331,95.0,90.0,3.4960294939005068,86.66666666666666,95.0,87.10666069660735,6.712320025095557,77.31939163498099,94.16267942583733,86.72840677882607,6.959686509025712,76.83770792518526,94.23735160235411,89.59166550136115,4.9374142062634485,83.36019154396347,94.68822149399833,87.86747743294961,6.308334309762008,78.63068843431958,94.5357143490696,90.0,5.714285714285717,85.71428571428571,100.0,88.95238095238093,6.636393851784956,83.14285714285712,100.0,92.33333333333333,4.546060565661958,88.33333333333331,100.0,90.66666666666667,5.333333333333329,86.66666666666666,100.0
/mnt/8tb_hdd/tushar/MSPF_Net/results/baselines/wdcnn/processed/d4/wdcnn_d4_cv5_summary.json,1779243682.4832408,wdcnn,D4,processed,,5,0.2,fine,,,crossval_summary,2048,"[1, 2048]",1,32.6498440285205,3.9407473984331904,28.581773618538325,39.21011586452763,31.59783792845905,3.6180896696826896,27.303700426312837,37.28156770665688,36.09662677668898,3.3389083085864537,33.30594009969821,42.50546225602885,31.86433664374841,3.6845527175678967,27.98205930099312,37.974579036159916,40.41666666666667,5.368374469468801,35.41666666666667,47.91666666666667,40.8829463506237,5.890895902821426,36.09994172494172,51.07600732600732,50.36845446220447,8.031265583230768,41.39069264069264,61.42857142857143,39.598214285714285,5.41642137068864,32.738095238095234,47.99107142857142,36.223930481283425,3.123805070522063,30.858957219251337,40.294117647058826,34.62818827380072,3.3340412143806435,29.554375810333518,39.98688019065809,38.569526981518415,4.2696361762967046,32.026396100993054,45.484240542196616,34.91031639928699,3.1149060219154796,30.751448306595364,40.229500891265594,44.0,3.391164991562634,40.0,50.0,40.67491658668129,4.786571591792702,35.99567099567099,49.439865689865684,45.862463924963926,6.3005511226915765,38.29545454545455,56.91964285714286,42.5,4.289845892077915,37.5,49.99999999999999
/mnt/8tb_hdd/tushar/MSPF_Net/results/baselines/wdcnn/processed/d5/wdcnn_d5_cv5_summary.json,1779244091.4385514,wdcnn,D5,processed,,5,0.2,fine,,,crossval_summary,256,"[3, 256]",3,55.084437331436526,6.318578651798396,44.44385169378501,63.17536528259387,34.94443943368868,2.598015331560242,31.798010327828298,38.553208573859585,42.90729052995615,4.152184421247445,35.94867222357477,47.70635855990502,34.075931359473635,3.179257456027365,29.62923446252334,37.905219169556325,58.88888888888889,15.838693049960412,30.0,77.77777777777779,33.86666666666666,8.592388247889474,17.777777777777775,42.22222222222222,33.666666666666664,8.717797887081348,16.666666666666664,40.0,35.99999999999999,8.793937305515279,20.0,46.666666666666664,62.79541210989597,4.885068501707401,57.362852316173196,70.07379745709967,60.21224736180419,5.213388508728352,52.842356332896564,67.95123421071416,66.5230683481888,5.173125421531641,58.81789341582125,74.02153115188634,62.79541210989597,4.885068501707401,57.362852316173196,70.07379745709967,64.0,5.333333333333329,53.333333333333336,66.66666666666666,56.88888888888889,5.937950762616614,45.55555555555556,62.222222222222214,53.55555555555556,6.182412330330468,42.22222222222222,60.0,64.0,5.333333333333329,53.333333333333336,66.66666666666666
/mnt/8tb_hdd/tushar/MSPF_Net/results/baselines/wdcnn/processed/d8/wdcnn_d8_cv5_summary.json,1779244207.5810518,wdcnn,D8,processed,,5,0.2,fine,,,crossval_summary,8192,"[4, 8192]",4,93.83333333333334,7.0061701201930875,85.0,100.0,93.76557756159755,7.088075649546525,84.87281268349972,100.0,94.5903080400733,6.109203839637748,86.6305525460455,100.0,93.83333333333334,7.0061701201930875,85.0,100.0,94.66666666666667,6.5319726474218065,86.66666666666667,100.0,94.54208754208754,6.686332928717157,86.1111111111111,100.0,95.65079365079364,5.394584035035573,87.77777777777779,100.0,94.66666666666667,6.5319726474218065,86.66666666666667,100.0,97.98611111111111,3.2304731526702835,91.66666666666666,100.0,97.95942044971606,3.2822210848872206,91.53439153439153,100.0,98.33663366336633,2.5819973345028813,93.33333333333333,100.0,97.98611111111111,3.2304731526702835,91.66666666666666,100.0,98.33333333333333,3.3333333333333375,91.66666666666666,100.0,98.3068783068783,3.3862433862433874,91.53439153439153,100.0,98.66666666666666,2.6666666666666687,93.33333333333333,100.0,98.33333333333333,3.3333333333333375,91.66666666666666,100.0
/mnt/8tb_hdd/tushar/MSPF_Net/results/baselines/resnet1d/processed/d1/resnet1d_d1_cv5_summary.json,1779244588.6715446,resnet1d,D1,processed,,5,0.2,fine,,,crossval_summary,512,"[1, 512]",1,97.3650385604113,3.0354032791929266,91.55955441302484,99.74293059125964,97.04230566165295,3.4773737746762623,90.36614954326308,99.71329436455304,98.08131162287118,1.7784620012037096,94.88040027151897,99.69491084211896,96.8757497857755,3.6605359921373357,89.87146529562983,99.73436161096829,98.33333333333333,3.333333333333337,91.66666666666666,100.0,98.0952380952381,3.8095238095238066,90.47619047619048,100.0,99.0,2.0,95.0,100.0,98.0,4.0,90.0,100.0,95.41902313624679,4.687141672410718,89.66580976863753,99.5629820051414,95.1360117585048,5.031175414672942,88.91966389465878,99.56292983406222,96.74981143355294,3.0769742931841506,92.99891792962424,99.57232704402517,95.41902313624679,4.687141672410717,89.66580976863753,99.5629820051414,96.0,4.898979485566356,90.0,100.0,95.73333333333332,5.225578117937449,89.33333333333333,100.0,97.33333333333333,3.2659863237109064,93.33333333333333,100.0,96.0,4.898979485566356,90.0,100.0
/mnt/8tb_hdd/tushar/MSPF_Net/results/baselines/resnet1d/processed/d2/resnet1d_d2_cv5_summary.json,1779254940.9803445,resnet1d,D2,processed,,5,0.2,fine,,,crossval_summary,8192,"[4, 8192]",4,91.40961263501396,4.655145964422989,83.33474396953025,96.96174678402166,90.92749656177433,5.100402985295226,81.63568113194124,96.86907146428443,92.97888237875961,3.492993723571033,87.46263189370907,97.32347634412942,91.15208492717336,4.88185279526676,82.20134150383626,96.76162371769352,92.5,6.123724356957945,81.25,100.0,91.95555555555555,6.863007486234426,79.20634920634922,100.0,94.2,4.534313619501853,86.0,100.0,92.33333333333333,6.6332495807108,80.0,100.0,95.24428826838763,6.378133077774953,83.20342205323193,99.99037536092396,94.26281960092902,8.340298518869371,78.07790512428916,99.99093991041799,95.74272492786827,5.958646584988109,84.21801748698229,99.99091734786558,94.46406865183943,8.020019275013208,78.9285518454357,99.99096657633243,94.28571428571429,8.32993127835043,78.57142857142857,100.0,92.4952380952381,11.881562156314981,69.33333333333334,100.0,93.0,11.661903789690601,70.0,100.0,93.33333333333333,10.327955589886447,73.33333333333333,100.0
/mnt/8tb_hdd/tushar/MSPF_Net/results/baselines/resnet1d/processed/d4/resnet1d_d4_cv5_summary.json,1779275005.525298,resnet1d,D4,processed,,5,0.2,fine,,,crossval_summary,2048,"[1, 2048]",1,35.10973707664884,2.5809275438971686,32.27495543672014,39.20454545454545,34.02480774443369,3.7487846440974844,30.582517474750205,40.222208401066304,39.30162599766744,5.135426069573975,34.5586019806155,48.71358857267885,34.11217612044818,3.0370042840247637,31.243136459129104,37.89152024446142,44.583333333333336,5.527707983925666,37.5,52.083333333333336,42.59781812914747,7.640561289338261,33.997200117889776,54.0926597911892,52.08558802308802,7.53597757326919,42.5,62.9563492063492,42.455357142857146,6.162511240117983,34.523809523809526,52.00892857142857,37.44251336898395,5.773535996262613,28.88368983957219,46.51737967914438,36.52540376923432,5.265840906636215,29.03214109712492,44.382670058278876,40.771888932780435,4.6812501432771265,32.80476473079207,45.65345878581334,36.44496434937611,5.725519121122266,28.949420677361857,45.387700534759354,43.5,10.319883720275145,27.500000000000004,52.5,43.06104040886649,9.702507632442412,26.962412587412587,51.87937062937063,49.800536881419234,10.525356836331879,30.267857142857146,59.67757936507936,42.08333333333333,10.15504800579495,27.083333333333332,52.08333333333333
/mnt/8tb_hdd/tushar/MSPF_Net/results/baselines/resnet1d/processed/d5/resnet1d_d5_cv5_summary.json,1779276171.258675,resnet1d,D5,processed,,5,0.2,fine,,,crossval_summary,256,"[3, 256]",3,57.02676269227349,9.009135993905483,48.44551139563143,74.43051480394772,35.6893390714885,5.067518217676303,30.07857832218022,44.81559768654425,46.24727235323961,7.630358858439661,36.26433197363184,55.57363536543587,34.7536231884058,4.8970840362325925,29.067306837378855,43.584066862274376,58.0,16.38125999465077,44.44444444444444,90.0,33.77777777777778,10.076252487781899,24.444444444444443,53.333333333333336,33.333333333333336,10.327955589886445,23.333333333333332,53.333333333333336,35.33333333333333,9.333333333333336,26.666666666666668,53.333333333333336,67.06819596336801,9.203787556033506,55.10091579976882,79.87730061349694,63.33877215321512,8.76327587068339,52.500686703637776,75.94212773954635,73.03268412604999,7.704330492281591,60.612517289089794,82.92654114754274,67.06819596336803,9.203787556033506,55.10091579976882,79.87730061349694,67.99999999999999,9.797958971132712,53.333333333333336,80.0,60.311111111111096,10.781419774115042,43.77777777777778,73.33333333333331,57.0,10.83888746511751,40.55555555555556,70.0,67.99999999999999,9.797958971132712,53.333333333333336,80.0
/mnt/8tb_hdd/tushar/MSPF_Net/results/baselines/resnet1d/processed/d8/resnet1d_d8_cv5_summary.json,1779276579.4800622,resnet1d,D8,processed,,5,0.2,fine,,,crossval_summary,8192,"[4, 8192]",4,95.0,4.5845957857283945,87.77777777777777,100.0,94.97644521455436,4.609322350184706,87.72321428571429,100.0,95.30224478908808,4.380670755038734,88.15987933634992,100.0,95.0,4.5845957857283945,87.77777777777777,100.0,96.0,5.333333333333332,86.66666666666667,100.0,95.98653198653199,5.340131028275825,86.66666666666669,100.0,96.22222222222223,5.2399227211340405,86.66666666666667,100.0,96.0,5.333333333333332,86.66666666666667,100.0,96.66666666666666,4.082482904638635,91.66666666666666,100.0,96.61375661375662,4.147284220585277,91.53439153439153,100.0,97.33333333333333,3.2659863237109064,93.33333333333333,100.0,96.66666666666666,4.082482904638635,91.66666666666666,100.0,96.66666666666666,4.082482904638635,91.66666666666666,100.0,96.61375661375662,4.147284220585277,91.53439153439153,100.0,97.33333333333333,3.2659863237109064,93.33333333333333,100.0,96.66666666666666,4.082482904638635,91.66666666666666,100.0
/mnt/8tb_hdd/tushar/MSPF_Net/results/baselines/inception_time/processed/d1/inception_time_d1_cv5_summary.json,1779277002.189891,inception_time,D1,processed,,5,0.2,fine,,,crossval_summary,512,"[1, 512]",1,97.12510711225364,3.2130648243523345,91.60239931448157,99.93573264781492,96.5167935424199,4.084017198543396,89.26722871833604,99.9272011119154,97.59111015858142,2.591529327437858,93.23638908100887,99.92317541613316,96.57240788346186,3.86744576454376,89.9228791773779,99.93144815766924,98.33333333333333,3.333333333333337,91.66666666666666,100.0,97.86666666666666,4.266666666666668,89.33333333333333,100.0,98.66666666666666,2.6666666666666683,93.33333333333333,100.0,98.0,4.0,90.0,100.0,95.68123393316196,4.911842353604804,89.6401028277635,99.76863753213368,95.41576933012774,5.236912559713319,88.97414078887977,99.76875139760281,96.99615244099826,3.304436588521125,92.92496370088139,99.76991871115231,95.68123393316196,4.911842353604806,89.6401028277635,99.76863753213368,96.0,4.898979485566356,90.0,100.0,95.73333333333332,5.225578117937449,89.33333333333333,100.0,97.33333333333333,3.2659863237109064,93.33333333333333,100.0,96.0,4.898979485566356,90.0,100.0
/mnt/8tb_hdd/tushar/MSPF_Net/results/baselines/inception_time/processed/d2/inception_time_d2_cv5_summary.json,1779285864.0195487,inception_time,D2,processed,,5,0.2,fine,,,crossval_summary,8192,"[4, 8192]",4,92.9900853298581,5.558457945679011,85.21371138383411,99.87373737373737,93.16828644175607,5.363054139126235,85.87528544610868,99.86698863417732,94.42645145811231,4.668307992709409,88.31211470523286,99.86807387862797,92.91528072399461,5.436959851913659,85.53953257323874,99.86678507992896,92.5,7.2886898685566255,81.25,100.0,92.62539682539683,7.023063183376758,82.42857142857144,100.0,94.4,5.748043145279968,85.0,100.0,92.33333333333333,7.272474743090476,81.66666666666667,100.0,84.98149693612451,16.91893659579331,63.78248315688162,99.63902346347487,84.0167687112599,18.399414472259803,57.191879061440645,99.62259644455027,86.96076888048586,17.71556735346865,53.24777384418821,99.58626691060749,85.16618186257385,16.80773967386242,63.08706811977947,99.6610943517189,85.71428571428571,17.496355305594125,64.28571428571429,100.0,84.9015873015873,18.722609186066723,57.61904761904761,100.0,87.80952380952381,18.10425840335916,53.333333333333336,100.0,86.0,17.17879830230017,63.33333333333333,100.0
/mnt/8tb_hdd/tushar/MSPF_Net/results/baselines/inception_time/processed/d4/inception_time_d4_cv5_summary.json,1779301278.3291538,inception_time,D4,processed,,5,0.2,fine,,,crossval_summary,2048,"[1, 2048]",1,37.19808377896614,3.9452861174911873,32.506127450980394,42.91722370766489,37.23890357322691,4.253953666009663,33.3793596853589,43.684818342593104,44.187073382886545,5.230724768922896,38.00545850377826,53.71398890284931,36.70305338044308,4.392674658582153,30.924528902470076,41.72197288006112,44.16666666666667,7.26483157256779,31.25,52.083333333333336,44.29742085256792,7.650989555181272,31.86202686202686,54.674804362304364,56.44427191166322,9.238502152252678,39.6875,64.79166666666667,42.8125,7.6583574833252355,29.166666666666664,52.00892857142857,38.5581550802139,4.021234259080018,32.476604278074866,43.69986631016043,37.58285250334619,4.057795831156284,32.27305631303011,42.841447267193224,42.909273187757506,5.000122485086162,35.20853885021439,48.98954162577709,37.0983734402852,4.4800509798082935,31.442179144385022,43.000779857397504,48.5,7.176350047203663,35.0,55.00000000000001,46.82266073298682,6.83364442800522,34.72222222222222,52.528409090909086,53.95529878618113,8.52808114507211,39.285714285714285,63.50665266106442,46.25,7.383352144445566,33.33333333333333,54.16666666666667
/mnt/8tb_hdd/tushar/MSPF_Net/results/baselines/inception_time/processed/d5/inception_time_d5_cv5_summary.json,1779302804.4493988,inception_time,D5,processed,,5,0.2,fine,,,crossval_summary,256,"[3, 256]",3,64.38997065884236,12.112412114975928,50.92913665866453,82.21125633502268,40.62296369494425,6.41205958794935,32.97995604867612,51.456428510240734,49.977422906109695,4.922976740162376,43.73861307242698,58.02400658113197,39.314483862363296,6.5599280917615586,30.557481995198728,48.61474170890015,68.66666666666666,13.11675961188774,55.55555555555556,90.0,40.44444444444444,7.083278866892992,33.33333333333333,53.333333333333336,39.99999999999999,6.9920589878010135,33.33333333333333,53.333333333333336,41.99999999999999,7.180219742846007,33.33333333333333,53.333333333333336,73.61820930025785,4.104938898374019,67.76562638925935,79.51631546190096,71.06117440746108,3.9910645996054575,64.40024334644743,76.25279481713201,77.3366504421547,4.7123472427086375,70.7054763224955,82.45313614107405,73.61820930025786,4.10493889837402,67.76562638925935,79.51631546190097,77.33333333333333,6.798692684790384,66.66666666666666,86.66666666666667,71.77777777777777,7.489910909490093,60.0,82.22222222222221,69.11111111111111,7.806296920111242,56.666666666666664,80.0,77.33333333333333,6.798692684790384,66.66666666666666,86.66666666666667
/mnt/8tb_hdd/tushar/MSPF_Net/results/baselines/inception_time/processed/d8/inception_time_d8_cv5_summary.json,1779303127.0361767,inception_time,D8,processed,,5,0.2,fine,,,crossval_summary,8192,"[4, 8192]",4,94.83333333333333,7.555555555555555,80.55555555555556,100.0,94.87490796014502,7.456756391773931,80.8226482971594,100.0,96.47159857686174,4.843782566204212,87.71929824561404,100.0,94.83333333333334,7.55555555555556,80.55555555555554,100.0,94.66666666666666,7.774602526460401,80.0,100.0,94.7073297073297,7.6750517393487,80.27065527065527,100.0,96.38888888888889,4.937885787397548,87.5,100.0,94.66666666666666,7.774602526460401,80.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0
/mnt/8tb_hdd/tushar/MSPF_Net/results/baselines/convnext1d/processed/d1/convnext1d_d1_cv5_summary.json,1779303328.6172829,convnext1d,D1,processed,,5,0.2,fine,,,crossval_summary,512,"[1, 512]",1,96.12682090831191,3.8666758045720924,91.21679520137104,99.61439588688947,95.43107945298189,4.632793488200482,89.6380299746896,99.62239029906158,96.94294187050697,2.798222116689693,93.30981906166528,99.65855320909436,95.40531276778063,4.681849312706254,89.4687232219366,99.58868894601542,96.66666666666666,4.082482904638635,91.66666666666666,100.0,96.19047619047619,4.665694748158431,90.47619047619048,100.0,98.0,2.449489742783178,95.0,100.0,96.0,4.898979485566356,90.0,100.0,95.69151670951156,5.0058906227467395,89.46015424164524,99.94858611825192,95.42609968137991,5.330537069826085,88.8037977172452,99.94858603331004,96.99406296966436,3.413930915978831,92.7139014620268,99.94871794871794,95.69151670951157,5.005890622746736,89.46015424164526,99.94858611825192,96.0,4.898979485566356,90.0,100.0,95.73333333333332,5.225578117937449,89.33333333333333,100.0,97.33333333333333,3.2659863237109064,93.33333333333333,100.0,96.0,4.898979485566356,90.0,100.0
/mnt/8tb_hdd/tushar/MSPF_Net/results/baselines/convnext1d/processed/d2/convnext1d_d2_cv5_summary.json,1779306193.8496187,convnext1d,D2,processed,,5,0.2,fine,,,crossval_summary,8192,"[4, 8192]",4,82.56760985995383,9.87641870964277,70.90061594806059,98.74579124579125,83.35564587067108,9.321966597171231,72.20900107640131,98.69778775492757,86.09247000262806,7.231321149244705,79.47816925176129,98.7401590730283,83.30133778588437,9.471886230514814,72.63028195119443,98.70473449089106,86.25,9.185586535436919,75.0,100.0,86.83809523809524,8.881002170165555,75.99999999999999,100.0,89.33333333333333,6.879922480183433,83.33333333333333,100.0,87.0,8.906926143924926,76.66666666666666,100.0,83.12379315661582,6.627595881275435,71.53992395437263,89.56017858839176,81.54200879061446,10.335501712007515,62.148371437111884,90.5702252688141,84.28059484308596,9.833960039950092,65.58294693786195,93.27509529099429,82.81253735533866,8.621713264477977,66.66863993711448,90.21029837626742,82.85714285714285,7.2843135908468355,71.42857142857143,92.85714285714286,81.22857142857143,10.662175925431578,61.999999999999986,93.14285714285715,84.2,11.285388783732708,64.0,95.0,82.66666666666666,9.043106644167025,66.66666666666666,93.33333333333333
/mnt/8tb_hdd/tushar/MSPF_Net/results/baselines/convnext1d/processed/d4/convnext1d_d4_cv5_summary.json,1779308310.4573846,convnext1d,D4,processed,,5,0.2,fine,,,crossval_summary,2048,"[1, 2048]",1,34.065285204991085,3.9798384232112403,27.35071301247772,38.321635472370765,33.93097085035314,4.474455670489202,26.896076947516924,39.74465879835033,39.96757031412937,4.780433650330828,35.02807185255062,48.576720364939476,33.949699197860966,3.1205973442137007,29.19431977336389,37.49423064680418,42.08333333333333,7.144345083117603,31.25,52.083333333333336,42.71973484816734,7.4603484797292845,32.32142857142858,54.57397674788979,52.98264235764236,8.220174670727182,38.4672619047619,64.0625,42.00892857142858,7.4410118854775815,29.166666666666664,51.78571428571429,36.725267379679146,2.8994228797375814,31.44050802139037,39.97326203208556,36.15020517614632,2.843022914806471,31.49467133367856,39.851474280228125,40.24910543083181,3.137257961566007,36.23944843789154,43.545646327883304,36.63602941176471,3.595244791396789,30.383801247771835,40.92023172905526,45.0,3.5355339059327378,40.0,50.0,44.955687286569635,3.416804821916739,39.896304675716436,49.97863247863247,51.51911976911977,4.545976265038222,46.80555555555556,59.46969696969696,44.99999999999999,4.289845892077916,37.5,50.0
/mnt/8tb_hdd/tushar/MSPF_Net/results/baselines/convnext1d/processed/d5/convnext1d_d5_cv5_summary.json,1779308868.693988,convnext1d,D5,processed,,5,0.2,fine,,,crossval_summary,256,"[3, 256]",3,69.11857976942,11.138638721849885,56.62043211523072,84.02240597492666,42.05704060730508,6.786669464697409,31.50282220956203,51.094712243843766,49.15070030816595,7.236041065473081,40.470037712503455,57.95567089785993,42.2137458877923,5.70088953894289,34.58344447408198,49.894194007290835,75.33333333333333,13.229223169899747,60.0,90.0,44.00000000000001,8.362172320989682,31.111111111111107,53.333333333333336,43.33333333333333,8.692269873603532,30.0,53.333333333333336,46.0,6.798692684790382,36.666666666666664,53.333333333333336,66.95723303992176,2.8389886340696036,62.48599626567084,69.99733262203253,63.72159707224463,3.372243039171898,57.72107187212555,67.1981753599694,69.39542645300688,5.700660993239983,62.56434957695905,78.44421058426072,66.95723303992176,2.838988634069601,62.48599626567085,69.99733262203254,71.99999999999999,7.774602526460402,60.0,80.0,65.33333333333333,7.1111111111111045,55.55555555555555,73.33333333333331,62.0,6.863753427324666,53.333333333333336,70.0,71.99999999999999,7.774602526460402,60.0,80.0
